LocationID,LocationName,Latitude,Longitude,SurfaceType,TrafficDensity,Observation_Time,max_temp_C,min_temp_C,mean_temp_C,humidity_pct,rainfall_mm,wind_speed_kmh,source,heat_index_C
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-21 14:00:00,28.52,17.99,22.59,66.51,3.11,6.37,NASA POWER & Microclimate Model,31.17
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-22 14:00:00,28.25,17.6,22.67,67.32,4.61,5.4,NASA POWER & Microclimate Model,30.78
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-23 14:00:00,29.46,17.18,23.26,70.72,8.67,6.88,NASA POWER & Microclimate Model,33.91
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-24 14:00:00,31.67,19.89,25.1,74.2,13.54,7.7,NASA POWER & Microclimate Model,40.95
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-25 14:00:00,30.73,19.68,24.85,75.05,10.08,5.8,NASA POWER & Microclimate Model,38.39
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-26 14:00:00,31.23,19.94,25.31,71.73,11.95,5.08,NASA POWER & Microclimate Model,38.78
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-27 14:00:00,32.16,19.06,25.88,63.5,0.09,3.92,NASA POWER & Microclimate Model,38.58
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-28 14:00:00,31.86,20.32,25.83,66.45,1.82,4.75,NASA POWER & Microclimate Model,38.78
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-29 14:00:00,31.48,20.11,25.56,69.66,3.89,5.65,NASA POWER & Microclimate Model,38.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-30 14:00:00,31.47,21.41,26.23,76.71,11.93,7.85,NASA POWER & Microclimate Model,41.24
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-03-31 14:00:00,34.23,22.87,27.28,76.55,17.01,12.13,NASA POWER & Microclimate Model,51.15
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-01 14:00:00,34.23,22.74,27.06,73.05,25.61,10.55,NASA POWER & Microclimate Model,49.2
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-02 14:00:00,34.58,22.38,27.53,69.25,0.35,8.96,NASA POWER & Microclimate Model,48.41
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-03 14:00:00,35.11,22.74,27.8,65.67,1.1,9.07,NASA POWER & Microclimate Model,48.31
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-04 14:00:00,35.37,22.35,27.96,72.05,0.74,10.44,NASA POWER & Microclimate Model,52.98
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-05 14:00:00,34.41,22.62,27.98,74.71,0.72,10.19,NASA POWER & Microclimate Model,50.81
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-06 14:00:00,36.69,22.84,29.03,65.07,0.13,9.07,NASA POWER & Microclimate Model,53.57
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-07 14:00:00,35.14,22.87,28.38,69.6,3.78,6.7,NASA POWER & Microclimate Model,50.63
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-08 14:00:00,35.04,22.0,27.69,55.83,0.12,6.84,NASA POWER & Microclimate Model,43.22
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-09 14:00:00,34.81,21.22,27.99,50.76,0.0,3.74,NASA POWER & Microclimate Model,40.52
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-10 14:00:00,35.09,21.26,28.28,48.73,0.0,3.02,NASA POWER & Microclimate Model,40.39
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-11 14:00:00,35.04,20.67,27.53,50.64,0.0,5.33,NASA POWER & Microclimate Model,41.02
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-12 14:00:00,35.61,22.12,28.61,48.21,0.0,4.68,NASA POWER & Microclimate Model,41.41
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-13 14:00:00,35.77,21.19,28.39,50.56,0.0,4.21,NASA POWER & Microclimate Model,42.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-14 14:00:00,36.32,22.19,29.23,48.85,0.0,3.56,NASA POWER & Microclimate Model,43.43
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-15 14:00:00,36.87,22.79,29.97,48.7,0.01,4.1,NASA POWER & Microclimate Model,44.78
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-16 14:00:00,37.47,24.03,30.08,56.36,1.38,7.38,NASA POWER & Microclimate Model,50.76
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-17 14:00:00,37.09,23.44,29.52,66.77,6.58,9.72,NASA POWER & Microclimate Model,56.26
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-18 14:00:00,35.9,24.62,29.4,69.97,7.51,9.14,NASA POWER & Microclimate Model,53.74
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-19 14:00:00,38.29,24.36,29.92,65.04,3.72,12.13,NASA POWER & Microclimate Model,59.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-20 14:00:00,39.45,23.92,30.37,60.99,3.13,12.28,NASA POWER & Microclimate Model,61.25
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-21 14:00:00,39.94,23.4,30.55,62.32,0.3,10.76,NASA POWER & Microclimate Model,64.41
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-22 14:00:00,39.3,25.68,30.74,61.93,1.21,9.65,NASA POWER & Microclimate Model,61.42
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-23 14:00:00,37.27,24.21,29.97,58.69,0.63,9.72,NASA POWER & Microclimate Model,51.54
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-24 14:00:00,38.54,24.63,30.8,52.86,0.0,9.5,NASA POWER & Microclimate Model,52.0
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-25 14:00:00,39.89,24.15,31.51,53.97,0.09,8.57,NASA POWER & Microclimate Model,57.34
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-26 14:00:00,39.54,24.2,31.29,56.29,0.29,10.87,NASA POWER & Microclimate Model,57.86
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-27 14:00:00,39.48,24.44,31.02,60.45,1.83,9.36,NASA POWER & Microclimate Model,60.93
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-28 14:00:00,40.29,24.89,31.73,59.34,1.19,10.73,NASA POWER & Microclimate Model,63.25
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-29 14:00:00,40.51,25.44,31.79,57.23,1.52,10.62,NASA POWER & Microclimate Model,62.3
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-04-30 14:00:00,41.92,24.77,32.2,58.62,0.08,12.38,NASA POWER & Microclimate Model,69.43
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-01 14:00:00,40.85,25.29,31.76,58.65,1.17,10.26,NASA POWER & Microclimate Model,64.93
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-02 14:00:00,38.01,25.77,30.57,66.03,6.5,8.75,NASA POWER & Microclimate Model,59.42
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-03 14:00:00,38.0,23.62,30.38,59.77,2.59,6.62,NASA POWER & Microclimate Model,54.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-04 14:00:00,35.67,25.03,29.91,64.68,5.94,9.14,NASA POWER & Microclimate Model,49.67
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-05 14:00:00,34.23,24.86,28.54,76.19,25.11,13.1,NASA POWER & Microclimate Model,50.94
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-06 14:00:00,32.54,24.76,27.69,81.39,28.48,13.1,NASA POWER & Microclimate Model,47.03
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-07 14:00:00,30.91,23.27,26.33,77.52,14.28,6.26,NASA POWER & Microclimate Model,39.73
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-08 14:00:00,28.05,21.38,25.15,74.54,26.34,4.07,NASA POWER & Microclimate Model,31.4
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-09 14:00:00,30.58,21.5,26.59,68.05,3.08,3.67,NASA POWER & Microclimate Model,35.96
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-10 14:00:00,30.35,22.79,26.7,70.67,8.96,3.2,NASA POWER & Microclimate Model,36.08
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-11 14:00:00,29.32,23.3,26.12,82.19,36.95,5.51,NASA POWER & Microclimate Model,36.18
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-12 14:00:00,31.73,22.41,27.24,73.73,3.43,3.85,NASA POWER & Microclimate Model,40.96
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-13 14:00:00,32.19,23.28,27.98,71.45,0.34,3.24,NASA POWER & Microclimate Model,41.53
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-14 14:00:00,32.98,24.24,28.51,72.57,1.09,3.74,NASA POWER & Microclimate Model,44.53
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-15 14:00:00,33.12,24.89,28.88,73.58,0.18,4.14,NASA POWER & Microclimate Model,45.47
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-16 14:00:00,33.27,24.46,29.11,71.17,0.06,3.89,NASA POWER & Microclimate Model,44.87
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-17 14:00:00,33.81,24.32,29.1,70.22,0.1,6.91,NASA POWER & Microclimate Model,46.24
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-18 14:00:00,33.06,25.53,28.5,79.3,15.48,7.24,NASA POWER & Microclimate Model,48.03
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-19 14:00:00,33.51,24.98,28.44,79.33,9.12,6.08,NASA POWER & Microclimate Model,49.82
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-20 14:00:00,31.94,24.37,28.21,76.71,6.28,3.82,NASA POWER & Microclimate Model,42.79
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-21 14:00:00,33.27,24.4,29.34,69.07,4.58,2.3,NASA POWER & Microclimate Model,43.92
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-22 14:00:00,33.26,25.73,29.97,68.75,8.22,3.35,NASA POWER & Microclimate Model,43.75
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-23 14:00:00,34.24,25.71,30.55,66.31,1.81,2.88,NASA POWER & Microclimate Model,45.76
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-24 14:00:00,36.21,26.32,31.45,66.65,1.15,4.07,NASA POWER & Microclimate Model,52.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-25 14:00:00,35.85,26.67,30.96,71.3,0.58,6.77,NASA POWER & Microclimate Model,54.4
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-26 14:00:00,33.14,26.37,28.88,83.1,39.02,14.83,NASA POWER & Microclimate Model,50.33
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-27 14:00:00,29.12,25.61,27.12,89.48,48.04,33.88,NASA POWER & Microclimate Model,37.36
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-28 14:00:00,29.98,23.81,26.5,89.78,130.72,22.21,NASA POWER & Microclimate Model,40.57
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-29 14:00:00,31.68,26.68,28.57,89.77,7.05,15.08,NASA POWER & Microclimate Model,47.44
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-30 14:00:00,31.29,26.65,28.4,89.74,8.31,13.97,NASA POWER & Microclimate Model,45.77
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-05-31 14:00:00,31.24,26.23,28.23,87.73,4.95,9.0,NASA POWER & Microclimate Model,44.72
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-01 14:00:00,31.98,25.51,28.43,84.41,1.94,7.99,NASA POWER & Microclimate Model,46.23
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-02 14:00:00,31.44,25.19,28.09,87.25,14.08,10.73,NASA POWER & Microclimate Model,45.32
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-03 14:00:00,29.82,25.41,27.2,89.48,38.66,9.94,NASA POWER & Microclimate Model,39.88
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-04 14:00:00,30.68,24.93,27.36,89.4,21.42,10.3,NASA POWER & Microclimate Model,43.15
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-05 14:00:00,31.61,25.06,28.09,85.9,15.22,5.83,NASA POWER & Microclimate Model,45.42
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-06 14:00:00,31.14,25.48,28.19,87.61,29.86,5.44,NASA POWER & Microclimate Model,44.27
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-07 14:00:00,32.55,25.94,28.72,85.05,13.86,5.76,NASA POWER & Microclimate Model,48.86
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-08 14:00:00,31.54,25.67,28.21,88.77,18.53,10.37,NASA POWER & Microclimate Model,46.4
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-09 14:00:00,30.0,26.13,27.76,92.22,28.76,10.62,NASA POWER & Microclimate Model,41.45
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-10 14:00:00,29.68,26.09,27.72,92.41,9.26,9.18,NASA POWER & Microclimate Model,40.26
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-11 14:00:00,30.59,25.82,27.86,89.01,2.12,8.42,NASA POWER & Microclimate Model,42.65
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-12 14:00:00,31.26,24.38,27.74,86.55,5.29,9.18,NASA POWER & Microclimate Model,44.32
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-13 14:00:00,30.5,25.8,27.68,90.35,22.35,11.66,NASA POWER & Microclimate Model,42.79
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-14 14:00:00,29.86,25.7,27.69,92.1,21.22,12.74,NASA POWER & Microclimate Model,40.86
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-15 14:00:00,30.96,26.42,28.13,90.53,16.01,14.51,NASA POWER & Microclimate Model,44.73
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-16 14:00:00,31.62,26.38,28.5,89.57,5.59,13.82,NASA POWER & Microclimate Model,47.09
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-17 14:00:00,29.97,26.45,27.84,92.54,10.32,12.28,NASA POWER & Microclimate Model,41.44
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-18 14:00:00,30.69,26.47,27.92,91.08,17.93,15.23,NASA POWER & Microclimate Model,43.83
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-19 14:00:00,29.65,25.65,27.39,93.66,43.58,15.12,NASA POWER & Microclimate Model,40.53
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-20 14:00:00,30.62,24.96,27.08,89.86,6.36,9.68,NASA POWER & Microclimate Model,43.08
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-21 14:00:00,30.94,24.79,27.69,83.86,7.22,4.03,NASA POWER & Microclimate Model,42.06
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-22 14:00:00,30.05,25.07,27.46,87.05,8.97,4.0,NASA POWER & Microclimate Model,39.95
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-23 14:00:00,31.59,25.08,28.1,86.0,4.67,7.02,NASA POWER & Microclimate Model,45.39
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-24 14:00:00,30.85,25.7,27.92,88.08,2.52,8.53,NASA POWER & Microclimate Model,43.32
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-25 14:00:00,30.39,25.75,27.88,87.84,0.75,6.77,NASA POWER & Microclimate Model,41.46
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-26 14:00:00,32.19,25.74,28.92,82.8,7.07,3.46,NASA POWER & Microclimate Model,46.33
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-27 14:00:00,29.77,25.59,27.1,90.74,9.15,8.71,NASA POWER & Microclimate Model,40.08
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-28 14:00:00,30.49,25.05,27.37,90.68,13.89,12.42,NASA POWER & Microclimate Model,42.87
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-29 14:00:00,29.78,25.59,27.4,91.21,20.36,13.57,NASA POWER & Microclimate Model,40.27
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-06-30 14:00:00,28.56,26.12,27.17,94.9,111.13,13.61,NASA POWER & Microclimate Model,36.67
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-01 14:00:00,28.19,25.47,26.74,94.54,46.61,12.17,NASA POWER & Microclimate Model,35.24
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-02 14:00:00,29.61,25.02,27.05,91.79,33.07,9.97,NASA POWER & Microclimate Model,39.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-03 14:00:00,30.33,25.1,27.18,90.39,20.61,12.42,NASA POWER & Microclimate Model,42.13
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-04 14:00:00,29.44,24.62,26.71,91.39,21.55,14.62,NASA POWER & Microclimate Model,39.04
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-05 14:00:00,29.56,25.2,27.03,91.58,14.37,13.28,NASA POWER & Microclimate Model,39.54
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-06 14:00:00,30.5,24.57,27.14,88.86,4.53,9.18,NASA POWER & Microclimate Model,42.24
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-07 14:00:00,31.51,24.95,27.78,88.77,6.19,8.32,NASA POWER & Microclimate Model,46.27
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-08 14:00:00,30.33,25.15,27.46,88.41,4.07,9.11,NASA POWER & Microclimate Model,41.44
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-09 14:00:00,31.07,25.1,27.62,89.65,4.16,9.58,NASA POWER & Microclimate Model,44.82
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-10 14:00:00,31.35,25.64,28.04,89.33,6.97,11.56,NASA POWER & Microclimate Model,45.85
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-11 14:00:00,31.02,25.41,27.81,89.95,25.75,12.2,NASA POWER & Microclimate Model,44.74
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-12 14:00:00,30.63,25.46,27.5,90.13,53.99,11.99,NASA POWER & Microclimate Model,43.23
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-13 14:00:00,31.49,24.62,27.8,88.53,10.99,7.85,NASA POWER & Microclimate Model,46.08
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-14 14:00:00,31.22,25.44,28.16,87.3,3.94,7.52,NASA POWER & Microclimate Model,44.47
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-15 14:00:00,30.89,25.37,27.84,89.24,4.3,6.52,NASA POWER & Microclimate Model,43.93
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-16 14:00:00,30.16,25.57,27.69,89.97,7.49,7.88,NASA POWER & Microclimate Model,41.32
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-17 14:00:00,29.42,25.34,27.4,87.84,1.04,5.18,NASA POWER & Microclimate Model,37.97
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-18 14:00:00,31.82,25.41,28.62,84.21,1.22,4.39,NASA POWER & Microclimate Model,45.51
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-19 14:00:00,31.87,25.74,28.27,87.56,6.68,10.12,NASA POWER & Microclimate Model,47.23
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-20 14:00:00,31.27,25.49,27.79,88.68,6.04,12.02,NASA POWER & Microclimate Model,45.24
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-21 14:00:00,30.48,25.35,27.22,90.52,6.57,13.07,NASA POWER & Microclimate Model,42.77
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-22 14:00:00,29.79,25.56,27.23,90.69,8.26,14.94,NASA POWER & Microclimate Model,40.14
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-23 14:00:00,30.76,25.09,27.37,89.11,4.48,13.75,NASA POWER & Microclimate Model,43.36
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-24 14:00:00,31.49,24.67,27.64,90.32,5.11,11.84,NASA POWER & Microclimate Model,46.88
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-25 14:00:00,31.59,25.69,28.19,88.2,5.94,8.68,NASA POWER & Microclimate Model,46.35
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-26 14:00:00,32.17,26.01,28.58,87.65,5.63,13.1,NASA POWER & Microclimate Model,48.54
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-27 14:00:00,31.74,25.7,28.18,87.72,2.24,12.74,NASA POWER & Microclimate Model,46.76
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-28 14:00:00,31.99,25.36,28.21,87.32,1.92,10.48,NASA POWER & Microclimate Model,47.62
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-29 14:00:00,31.86,25.48,27.9,87.74,4.49,11.77,NASA POWER & Microclimate Model,47.27
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-30 14:00:00,30.21,25.57,27.55,90.66,8.7,11.2,NASA POWER & Microclimate Model,41.75
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-07-31 14:00:00,30.56,25.72,27.68,89.57,7.74,8.46,NASA POWER & Microclimate Model,42.74
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-01 14:00:00,29.07,25.01,26.59,91.87,55.9,19.8,NASA POWER & Microclimate Model,37.8
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-02 14:00:00,27.47,24.83,25.97,93.85,72.33,15.55,NASA POWER & Microclimate Model,32.65
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-03 14:00:00,29.11,24.98,26.74,91.99,28.88,12.78,NASA POWER & Microclimate Model,37.98
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-04 14:00:00,30.7,24.6,27.32,87.93,12.4,8.5,NASA POWER & Microclimate Model,42.68
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-05 14:00:00,29.58,24.45,26.79,89.85,18.98,10.3,NASA POWER & Microclimate Model,39.11
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-06 14:00:00,29.37,24.88,26.71,90.85,6.61,10.01,NASA POWER & Microclimate Model,38.62
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-07 14:00:00,29.66,24.59,26.8,90.23,5.01,11.48,NASA POWER & Microclimate Model,39.51
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-08 14:00:00,28.18,24.51,26.1,92.82,7.94,10.01,NASA POWER & Microclimate Model,34.86
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-09 14:00:00,29.41,24.38,26.75,90.51,13.83,11.48,NASA POWER & Microclimate Model,38.67
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-10 14:00:00,30.71,24.65,27.41,89.31,13.24,11.48,NASA POWER & Microclimate Model,43.23
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-11 14:00:00,29.75,25.74,27.4,90.23,7.51,9.18,NASA POWER & Microclimate Model,39.85
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-12 14:00:00,29.64,25.44,27.22,91.01,17.78,7.45,NASA POWER & Microclimate Model,39.67
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-13 14:00:00,30.7,25.39,27.63,89.1,12.09,6.26,NASA POWER & Microclimate Model,43.12
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-14 14:00:00,29.88,25.29,27.51,89.52,9.12,5.69,NASA POWER & Microclimate Model,40.11
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-15 14:00:00,30.53,25.38,27.42,89.18,3.0,7.67,NASA POWER & Microclimate Model,42.48
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-16 14:00:00,29.28,24.53,26.61,89.95,18.84,6.34,NASA POWER & Microclimate Model,38.05
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-17 14:00:00,28.13,24.66,26.23,91.79,13.31,9.36,NASA POWER & Microclimate Model,34.5
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-18 14:00:00,27.28,24.22,25.74,94.23,24.36,13.72,NASA POWER & Microclimate Model,32.09
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-19 14:00:00,28.08,24.66,26.08,93.83,48.34,12.42,NASA POWER & Microclimate Model,34.71
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-20 14:00:00,29.37,25.07,26.92,92.33,41.5,13.79,NASA POWER & Microclimate Model,39.04
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-21 14:00:00,27.95,25.61,26.61,95.05,85.01,11.48,NASA POWER & Microclimate Model,34.49
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-22 14:00:00,28.06,24.75,26.28,94.75,50.4,10.84,NASA POWER & Microclimate Model,34.82
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-23 14:00:00,27.24,24.53,25.8,94.31,6.82,10.08,NASA POWER & Microclimate Model,31.97
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-24 14:00:00,28.46,24.38,26.11,91.82,7.65,8.71,NASA POWER & Microclimate Model,35.62
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-25 14:00:00,27.48,24.0,25.56,92.61,22.95,9.58,NASA POWER & Microclimate Model,32.51
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-26 14:00:00,27.45,23.23,25.29,93.17,6.55,12.82,NASA POWER & Microclimate Model,32.49
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-27 14:00:00,30.03,23.84,26.59,89.98,1.37,7.96,NASA POWER & Microclimate Model,40.83
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-28 14:00:00,30.26,24.43,27.14,85.07,2.16,3.56,NASA POWER & Microclimate Model,40.06
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-29 14:00:00,31.14,24.74,27.8,84.83,1.29,2.63,NASA POWER & Microclimate Model,43.17
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-30 14:00:00,29.78,24.99,26.85,90.1,3.87,5.18,NASA POWER & Microclimate Model,39.92
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-08-31 14:00:00,27.74,24.68,26.24,93.24,11.14,6.73,NASA POWER & Microclimate Model,33.45
3,National Botanical Garden,23.82,90.35,Vegetation,Low,2024-09-01 14:00:00,28.62,24.79,26.76,89.1,11.47,5.83,NASA POWER & Microclimate Model,35.58
